frame_index,t_sec,state.left_joint1,state.left_joint2,state.left_joint3,state.left_joint4,state.left_joint5,state.left_joint6,state.left_joint7,state.right_joint1,state.right_joint2,state.right_joint3,state.right_joint4,state.right_joint5,state.right_joint6,state.right_joint7,action.left_joint1,action.left_joint2,action.left_joint3,action.left_joint4,action.left_joint5,action.left_joint6,action.left_joint7,action.right_joint1,action.right_joint2,action.right_joint3,action.right_joint4,action.right_joint5,action.right_joint6,action.right_joint7
11,0.366666663,0.00010471975838299841,0.31953486800193787,-0.3599916100502014,0.0,0.240768164396286,0.0,0.06939999759197235,0.0,0.3200759291648865,-0.360602468252182,0.0,0.24055872857570648,0.0,0.06949999928474426,-0.007250521332025528,0.3397235572338104,-0.36685487627983093,-0.003377010114490986,0.23850880563259125,-0.006643554661422968,0.06946628540754318,0.005313069559633732,0.3178654909133911,-0.36322757601737976,0.003994601313024759,0.2323864996433258,-0.009234256111085415,0.06695868819952011
12,0.399999996,-0.006841690745204687,0.3337767720222473,-0.3665889501571655,0.0,0.2434036135673523,-0.007871435023844242,0.06939999759197235,0.004380776546895504,0.3200759291648865,-0.3626619577407837,0.005497787147760391,0.23863886296749115,-0.006230825558304787,0.06790000200271606,-0.007862956263124943,0.34053346514701843,-0.36624255776405334,-0.005884828511625528,0.2392037957906723,-0.006150518078356981,0.06958062946796417,0.008117776364088058,0.3261224031448364,-0.36469700932502747,0.006322216242551804,0.23773397505283356,-0.004972527734935284,0.0669829398393631
13,0.433333329,-0.00945968460291624,0.33944907784461975,-0.3665889501571655,-0.007016223389655352,0.2379407435655594,-0.007871435023844242,0.06939999759197235,0.008203047327697277,0.3247010409832001,-0.3645992875099182,0.005497787147760391,0.23284438252449036,-0.006230825558304787,0.06729999929666519,-0.006871235091239214,0.3423551321029663,-0.36346492171287537,-0.018673652783036232,0.23874513804912567,-0.0068862177431583405,0.06959173828363419,0.006542745977640152,0.3234044015407562,-0.365958034992218,0.007422981783747673,0.23800407350063324,-0.010213926434516907,0.06698942929506302
14,0.466666662,-0.00945968460291624,0.33944907784461975,-0.3665889501571655,-0.007016223389655352,0.2379407435655594,-0.007871435023844242,0.06939999759197235,0.008203047327697277,0.3247010409832001,-0.3645992875099182,0.005497787147760391,0.23284438252449036,-0.006230825558304787,0.06729999929666519,-0.006871235091239214,0.3423551321029663,-0.36346492171287537,-0.018673652783036232,0.23874513804912567,-0.0068862177431583405,0.06959173828363419,0.006542745977640152,0.3234044015407562,-0.365958034992218,0.007422981783747673,0.23800407350063324,-0.010213926434516907,0.06698942929506302
15,0.499999995,-0.00724311638623476,0.34180527925491333,-0.36246997117996216,-0.01918116770684719,0.24075071513652802,-0.007871435023844242,0.06939999759197235,0.008203047327697277,0.3263940215110779,-0.3645992875099182,0.01061160210520029,0.2416757345199585,-0.008517206646502018,0.06719999760389328,-0.008583062328398228,0.34803059697151184,-0.36631959676742554,-0.021007036790251732,0.2397509664297104,-0.012120349332690239,0.06950221955776215,0.008412777446210384,0.3283383250236511,-0.37001755833625793,0.018354903906583786,0.24680563807487488,-0.011172548867762089,0.06676890701055527
16,0.533333328,-0.00724311638623476,0.34180527925491333,-0.36246997117996216,-0.01918116770684719,0.24075071513652802,-0.007871435023844242,0.06939999759197235,0.008464846760034561,0.3263940215110779,-0.36911967396736145,0.01788962446153164,0.24633577466011047,-0.011344640515744686,0.06710000336170197,-0.008583062328398228,0.34803059697151184,-0.36631959676742554,-0.021007036790251732,0.2397509664297104,-0.012120349332690239,0.06950221955776215,0.008011644706130028,0.33339956402778625,-0.3743385076522827,0.021670417860150337,0.2567329704761505,-0.008151808753609657,0.0668390616774559
17,0.566666661,-0.00724311638623476,0.35096827149391174,-0.3684215545654297,-0.023457225412130356,0.24075071513652802,-0.012828170321881771,0.06939999759197235,0.008464846760034561,0.3263940215110779,-0.36911967396736145,0.01788962446153164,0.24633577466011047,-0.011344640515744686,0.06710000336170197,-0.0024782021064311266,0.3680206537246704,-0.38512247800827026,-0.0386868417263031,0.2532520592212677,-0.017210600897669792,0.06929264217615128,0.008011644706130028,0.33339956402778625,-0.3743385076522827,0.021670417860150337,0.2567329704761505,-0.008151808753609657,0.0668390616774559
18,0.599999994,-0.003089232835918665,0.36421531438827515,-0.38032469153404236,-0.03516838327050209,0.24954718351364136,-0.016022123396396637,0.06939999759197235,0.008464846760034561,0.3367612659931183,-0.37655478715896606,0.022863812744617462,0.2539977729320526,-0.007801621686667204,0.06710000336170197,-0.003838290460407734,0.3994373083114624,-0.41530677676200867,-0.050840940326452255,0.2805200517177582,-0.012717695906758308,0.0693417340517044,0.007711303420364857,0.36073145270347595,-0.40175506472587585,0.03543974459171295,0.2925991415977478,-0.011674411594867706,0.06667955219745636
19,0.633333327,-0.003089232835918665,0.36421531438827515,-0.38032469153404236,-0.03516838327050209,0.24954718351364136,-0.016022123396396637,0.06939999759197235,0.008464846760034561,0.35185837745666504,-0.3876725435256958,0.03230604529380798,0.2771757245063782,-0.011431906372308731,0.06710000336170197,-0.003838290460407734,0.3994373083114624,-0.41530677676200867,-0.050840940326452255,0.2805200517177582,-0.012717695906758308,0.0693417340517044,0.006860803812742233,0.37788471579551697,-0.41899374127388,0.038666095584630966,0.3134673237800598,-0.01482553780078888,0.06657005101442337
20,0.66666666,-0.003089232835918665,0.3857003152370453,-0.4050559997558594,-0.05112069472670555,0.26832690834999084,-0.014765485189855099,0.06930000334978104,0.008464846760034561,0.37432077527046204,-0.41003021597862244,0.04124213010072708,0.3007027804851532,-0.01507964450865984,0.06689999997615814,-0.0024980229791253805,0.46978598833084106,-0.47821685671806335,-0.07733192294836044,0.3423430025577545,-0.002794988453388214,0.06915980577468872,0.008043202571570873,0.4413386285305023,-0.4857715666294098,0.05724185332655907,0.3730318248271942,-0.014267022721469402,0.0664914920926094
21,0.699999993,-0.003089232835918665,0.4199436604976654,-0.43767622113227844,-0.06684610992670059,0.30454251170158386,-0.0057072266936302185,0.06920000165700912,0.008464846760034561,0.37432077527046204,-0.41003021597862244,0.04124213010072708,0.3007027804851532,-0.01507964450865984,0.06689999997615814,-0.005657017696648836,0.5169727802276611,-0.519666314125061,-0.098173126578331,0.38656488060951233,0.006912223994731903,0.06920266896486282,0.008043202571570873,0.4413386285305023,-0.4857715666294098,0.05724185332655907,0.3730318248271942,-0.014267022721469402,0.0664914920926094
22,0.733333326,-0.003089232835918665,0.4199436604976654,-0.43767622113227844,-0.06684610992670059,0.30454251170158386,-0.0057072266936302185,0.06920000165700912,0.008464846760034561,0.4040786325931549,-0.44338345527648926,0.05331980809569359,0.330041766166687,-0.01507964450865984,0.066600002348423,-0.005657017696648836,0.5169727802276611,-0.519666314125061,-0.098173126578331,0.38656488060951233,0.006912223994731903,0.06920266896486282,0.008984693326056004,0.4921477437019348,-0.5336061716079712,0.07335555553436279,0.41069045662879944,-0.01445541437715292,0.06631910800933838
23,0.766666659,-0.007051130291074514,0.4637863337993622,-0.47911033034324646,-0.08932594954967499,0.3461511433124542,0.00945968460291624,0.06930000334978104,0.008464846760034561,0.44287729263305664,-0.48230427503585815,0.07110471278429031,0.3767118752002716,-0.01507964450865984,0.06629999727010727,-0.009735379368066788,0.6378933787345886,-0.6231259107589722,-0.15520170331001282,0.4884292781352997,0.037485189735889435,0.06939781457185745,0.009020309895277023,0.6130954027175903,-0.6432530879974365,0.10802160203456879,0.5068886876106262,-0.01903829537332058,0.0663476288318634
24,0.799999992,-0.009337511844933033,0.5256757140159607,-0.5298296213150024,-0.12512265145778656,0.394653856754303,0.02914699912071228,0.06930000334978104,0.008464846760034561,0.44287729263305664,-0.48230427503585815,0.07110471278429031,0.3767118752002716,-0.01507964450865984,0.06629999727010727,-0.012225069105625153,0.7284420728683472,-0.692400336265564,-0.20400819182395935,0.5462244153022766,0.07066210359334946,0.06952162086963654,0.009020309895277023,0.6130954027175903,-0.6432530879974365,0.10802160203456879,0.5068886876106262,-0.01903829537332058,0.0663476288318634
25,0.833333325,-0.009337511844933033,0.5256757140159607,-0.5298296213150024,-0.12512265145778656,0.394653856754303,0.02914699912071228,0.06930000334978104,0.008464846760034561,0.4922875761985779,-0.5392369031906128,0.09402088820934296,0.4187219440937042,-0.017924532294273376,0.06629999727010727,-0.012225069105625153,0.7284420728683472,-0.692400336265564,-0.20400819182395935,0.5462244153022766,0.07066210359334946,0.06952162086963654,0.013203603215515614,0.6614409685134888,-0.6793324947357178,0.12048938125371933,0.5371063351631165,-0.018996194005012512,0.06618305295705795
26,0.866666658,-0.011379546485841274,0.5900260210037231,-0.5861513614654541,-0.1636071652173996,0.45170867443084717,0.05562364310026169,0.06930000334978104,0.01448623277246952,0.5584530234336853,-0.5937260985374451,0.11508700996637344,0.46621236205101013,-0.020228365436196327,0.06629999727010727,-0.01572188176214695,0.8374295830726624,-0.7777320742607117,-0.26105013489723206,0.6114271283149719,0.11193927377462387,0.06960006803274155,0.02411964163184166,0.7877695560455322,-0.7712957859039307,0.16802208125591278,0.6201832890510559,-0.03968643397092819,0.0660494714975357
27,0.899999991,-0.015865042805671692,0.659699559211731,-0.6465572118759155,-0.20359265804290771,0.501834511756897,0.0838281661272049,0.06930000334978104,0.01448623277246952,0.5584530234336853,-0.5937260985374451,0.11508700996637344,0.46621236205101013,-0.020228365436196327,0.06629999727010727,-0.022847848013043404,0.9074731469154358,-0.8220773339271545,-0.29712480306625366,0.6437164545059204,0.1309666484594345,0.06963026523590088,0.02411964163184166,0.7877695560455322,-0.7712957859039307,0.16802208125591278,0.6201832890510559,-0.03968643397092819,0.0660494714975357
28,0.933333324,-0.015865042805671692,0.659699559211731,-0.6465572118759155,-0.20359265804290771,0.501834511756897,0.0838281661272049,0.06930000334978104,0.02382374368607998,0.6238330602645874,-0.6499955058097839,0.1422443389892578,0.5208585858345032,-0.032044246792793274,0.06620000302791595,-0.022847848013043404,0.9074731469154358,-0.8220773339271545,-0.29712480306625366,0.6437164545059204,0.1309666484594345,0.06963026523590088,0.03139347583055496,0.8377900719642639,-0.8075015544891357,0.19686271250247955,0.6572539806365967,-0.055352833122015,0.06601108610630035
29,0.966666657,-0.02471386268734932,0.7333524227142334,-0.7072947025299072,-0.24727824330329895,0.5557128190994263,0.11339404433965683,0.06930000334978104,0.03431317210197449,0.7016398310661316,-0.7152184844017029,0.17844246327877045,0.578489363193512,-0.05351179465651512,0.06610000133514404,-0.038236699998378754,1.0138715505599976,-0.8962906002998352,-0.3527708351612091,0.6866112351417542,0.16703885793685913,0.06968279182910919,0.059474505484104156,0.9587008953094482,-0.8759316802024841,0.25534430146217346,0.7244052886962891,-0.09524290263652802,0.06568514555692673
30,0.99999999,-0.03609341010451317,0.789307713508606,-0.7747516632080078,-0.28902652859687805,0.6133435964584351,0.14152875542640686,0.06930000334978104,0.03431317210197449,0.7016398310661316,-0.7152184844017029,0.17844246327877045,0.578489363193512,-0.05351179465651512,0.06610000133514404,-0.047445476055145264,1.0789966583251953,-0.9378111362457275,-0.37923747301101685,0.709945559501648,0.18421563506126404,0.06973091512918472,0.059474505484104156,0.9587008953094482,-0.8759316802024841,0.25534430146217346,0.7244052886962891,-0.09524290263652802,0.06568514555692673
31,1.033333323,-0.03609341010451317,0.789307713508606,-0.7747516632080078,-0.28902652859687805,0.6133435964584351,0.14152875542640686,0.06930000334978104,0.051574479788541794,0.7722383737564087,-0.7703359723091125,0.2125636488199234,0.6296100616455078,-0.07770206034183502,0.06599999964237213,-0.047445476055145264,1.0789966583251953,-0.9378111362457275,-0.37923747301101685,0.709945559501648,0.18421563506126404,0.06973091512918472,0.07349245250225067,0.9976540207862854,-0.8912588953971863,0.2807024121284485,0.7428045868873596,-0.11263885349035263,0.06556534022092819
32,1.066666656,-0.04937536269426346,0.8696277737617493,-0.8340579271316528,-0.3307049870491028,0.6556329131126404,0.172822505235672,0.06930000334978104,0.07389724254608154,0.8425925970077515,-0.8202000260353088,0.24982643127441406,0.6764197945594788,-0.1042834222316742,0.06589999794960022,-0.0758872702717781,1.1725817918777466,-0.9936768412590027,-0.41574254631996155,0.7414418458938599,0.2156195044517517,0.06967847794294357,0.10637207329273224,1.088539481163025,-0.9235652089118958,0.3283543586730957,0.7790440320968628,-0.15137097239494324,0.06506316363811493
33,1.099999989,-0.06953391432762146,0.9501048922538757,-0.8885994553565979,-0.37428584694862366,0.6900159120559692,0.19769343733787537,0.06930000334978104,0.07389724254608154,0.8425925970077515,-0.8202000260353088,0.24982643127441406,0.6764197945594788,-0.1042834222316742,0.06589999794960022,-0.09076123684644699,1.2214791774749756,-1.0226737260818481,-0.43194645643234253,0.7564784288406372,0.23492321372032166,0.06963172554969788,0.10637207329273224,1.088539481163025,-0.9235652089118958,0.3283543586730957,0.7790440320968628,-0.15137097239494324,0.06506316363811493
34,1.133333322,-0.06953391432762146,0.9501048922538757,-0.8885994553565979,-0.37428584694862366,0.6900159120559692,0.19769343733787537,0.06930000334978104,0.09576621651649475,0.8988620042800903,-0.8637634515762329,0.2853962481021881,0.7189883589744568,-0.13041099905967712,0.06549999862909317,-0.09076123684644699,1.2214791774749756,-1.0226737260818481,-0.43194645643234253,0.7564784288406372,0.23492321372032166,0.06963172554969788,0.11724191159009933,1.1175254583358765,-0.9290289878845215,0.3380638659000397,0.7852913737297058,-0.15984483063220978,0.06489846110343933
35,1.166666655,-0.08983209729194641,1.039413332939148,-0.9415004253387451,-0.4050211012363434,0.7289193272590637,0.2235243171453476,0.06930000334978104,0.116378553211689,0.9691464304924011,-0.898006796836853,0.3165329098701477,0.7519751191139221,-0.1506568193435669,0.0649000033736229,-0.12397897243499756,1.3088568449020386,-1.083067536354065,-0.44889259338378906,0.7871046662330627,0.25856655836105347,0.06955164670944214,0.14962004125118256,1.1811665296554565,-0.9322775602340698,0.360520601272583,0.7909715175628662,-0.17523761093616486,0.06435320526361465
36,1.199999988,-0.11458086222410202,1.1158937215805054,-0.9987297654151917,-0.434307724237442,0.7617140412330627,0.24834290146827698,0.06930000334978104,0.116378553211689,0.9691464304924011,-0.898006796836853,0.3165329098701477,0.7519751191139221,-0.1506568193435669,0.0649000033736229,-0.1421859860420227,1.3544633388519287,-1.1191229820251465,-0.45285531878471375,0.8040857315063477,0.2688247561454773,0.06950192898511887,0.14962004125118256,1.1811665296554565,-0.9322775602340698,0.360520601272583,0.7909715175628662,-0.17523761093616486,0.06435320526361465
37,1.233333321,-0.11458086222410202,1.1158937215805054,-0.9987297654151917,-0.434307724237442,0.7617140412330627,0.24834290146827698,0.06930000334978104,0.13779374957084656,1.0358703136444092,-0.9224414229393005,0.34489449858665466,0.7776663303375244,-0.17006488144397736,0.06469999998807907,-0.1421859860420227,1.3544633388519287,-1.1191229820251465,-0.45285531878471375,0.8040857315063477,0.2688247561454773,0.06950192898511887,0.1623341143131256,1.203282356262207,-0.9309099912643433,0.367384672164917,0.7912344336509705,-0.17955243587493896,0.06422910839319229
38,1.266666654,-0.1388583928346634,1.1986048221588135,-1.0496584177017212,-0.4479387402534485,0.7917511463165283,0.26864108443260193,0.06930000334978104,0.13779374957084656,1.0358703136444092,-0.9224414229393005,0.34489449858665466,0.7776663303375244,-0.17006488144397736,0.06469999998807907,-0.17755965888500214,1.43778395652771,-1.1773667335510254,-0.45255380868911743,0.8318362236022949,0.2856999635696411,0.06939223408699036,0.1623341143131256,1.203282356262207,-0.9309099912643433,0.367384672164917,0.7912344336509705,-0.17955243587493896,0.06422910839319229
39,1.299999987,-0.16290903091430664,1.2691510915756226,-1.0982658863067627,-0.4513770639896393,0.8133583664894104,0.28265607357025146,0.06930000334978104,0.15905185043811798,1.0950545072555542,-0.9311331510543823,0.3629063069820404,0.7877368927001953,-0.17928022146224976,0.06449999660253525,-0.20005568861961365,1.4860528707504272,-1.212653398513794,-0.4500596523284912,0.8516204357147217,0.2986939549446106,0.06936507672071457,0.188985213637352,1.238369107246399,-0.926772952079773,0.3750654458999634,0.7882764339447021,-0.17374399304389954,0.06393121182918549
40,1.33333332,-0.16290903091430664,1.2691510915756226,-1.0982658863067627,-0.4513770639896393,0.8133583664894104,0.28265607357025146,0.06930000334978104,0.1788264364004135,1.153749942779541,-0.9311331510543823,0.3729419410228729,0.7877368927001953,-0.17928022146224976,0.06430000066757202,-0.20005568861961365,1.4860528707504272,-1.212653398513794,-0.4500596523284912,0.8516204357147217,0.2986939549446106,0.06936507672071457,0.19881846010684967,1.2499287128448486,-0.9236164689064026,0.373958557844162,0.7855699062347412,-0.16903454065322876,0.06378967314958572
41,1.366666653,-0.1907121241092682,1.3394877910614014,-1.1482172012329102,-0.4490033984184265,0.8406901955604553,0.29846876859664917,0.06930000334978104,0.1788264364004135,1.153749942779541,-0.9311331510543823,0.3729419410228729,0.7877368927001953,-0.17928022146224976,0.06430000066757202,-0.2451685667037964,1.574144721031189,-1.2795584201812744,-0.4402153193950653,0.8856056332588196,0.314505010843277,0.06928050518035889,0.19881846010684967,1.2499287128448486,-0.9236164689064026,0.373958557844162,0.7855699062347412,-0.16903454065322876,0.06378967314958572
42,1.399999986,-0.2191784530878067,1.40788733959198,-1.2031078338623047,-0.4432263672351837,0.8638157844543457,0.3121695816516876,0.06930000334978104,0.19737929105758667,1.1982907056808472,-0.9232268333435059,0.37290704250335693,0.7853632569313049,-0.16608552634716034,0.06400000303983688,-0.26950615644454956,1.6193615198135376,-1.3121145963668823,-0.43366456031799316,0.9023203253746033,0.32150405645370483,0.06924260407686234,0.21454739570617676,1.2595386505126953,-0.9219790697097778,0.36552560329437256,0.7879492044448853,-0.15306447446346283,0.06356232613325119
43,1.433333319,-0.2191784530878067,1.40788733959198,-1.2031078338623047,-0.4432263672351837,0.8638157844543457,0.3121695816516876,0.06930000334978104,0.21296507120132446,1.2316614389419556,-0.9227904677391052,0.36569884419441223,0.7874576449394226,-0.15645131468772888,0.06360000371932983,-0.26950615644454956,1.6193615198135376,-1.3121145963668823,-0.43366456031799316,0.9023203253746033,0.32150405645370483,0.06924260407686234,0.21925519406795502,1.2587517499923706,-0.9203425645828247,0.3646855056285858,0.7888678312301636,-0.147231325507164,0.06337212771177292
44,1.466666652,-0.25136232376098633,1.4764962196350098,-1.252291202545166,-0.4309217929840088,0.8945510387420654,0.3215070962905884,0.06930000334978104,0.21296507120132446,1.2316614389419556,-0.9227904677391052,0.36569884419441223,0.7874576449394226,-0.15645131468772888,0.06360000371932983,-0.31524795293807983,1.7041678428649902,-1.3671386241912842,-0.4179403483867645,0.9302653670310974,0.3277123272418976,0.06921324878931046,0.21925519406795502,1.2587517499923706,-0.9203425645828247,0.3646855056285858,0.7888678312301636,-0.147231325507164,0.06337212771177292
45,1.499999985,-0.2831971347332001,1.5438833236694336,-1.2986994981765747,-0.4199960231781006,0.9144477844238281,0.3280695378780365,0.06909999996423721,0.22134265303611755,1.2505109310150146,-0.9210625886917114,0.36569884419441223,0.7899360060691833,-0.14503686130046844,0.06360000371932983,-0.3380555808544159,1.7426546812057495,-1.391087293624878,-0.40610742568969727,0.9394562244415283,0.32389193773269653,0.06911758333444595,0.22295953333377838,1.2500298023223877,-0.9201447367668152,0.3546169698238373,0.7945836782455444,-0.13024982810020447,0.06334394216537476
46,1.533333318,-0.2831971347332001,1.5438833236694336,-1.2986994981765747,-0.4199960231781006,0.9144477844238281,0.3280695378780365,0.06909999996423721,0.2232101559638977,1.2585917711257935,-0.9210625886917114,0.35665804147720337,0.7944389581680298,-0.13355259597301483,0.06360000371932983,-0.3380555808544159,1.7426546812057495,-1.391087293624878,-0.40610742568969727,0.9394562244415283,0.32389193773269653,0.06911758333444595,0.22273628413677216,1.2440383434295654,-0.9198758602142334,0.3511098027229309,0.798270583152771,-0.12227081507444382,0.0632973462343216
47,1.566666651,-0.3208438754081726,1.618600845336914,-1.3426294326782227,-0.404462605714798,0.9355139136314392,0.3235142230987549,0.06909999996423721,0.2232101559638977,1.2585917711257935,-0.9210625886917114,0.35665804147720337,0.7944389581680298,-0.13355259597301483,0.06360000371932983,-0.37953805923461914,1.820974349975586,-1.434967279434204,-0.3909794092178345,0.9539539813995361,0.32181623578071594,0.06874869018793106,0.22273628413677216,1.2440383434295654,-0.9198758602142334,0.3511098027229309,0.798270583152771,-0.12227081507444382,0.0632973462343216
48,1.599999984,-0.3208438754081726,1.618600845336914,-1.3426294326782227,-0.404462605714798,0.9355139136314392,0.3235142230987549,0.06909999996423721,0.2232101559638977,1.257806420326233,-0.9210625886917114,0.34894368052482605,0.8009315729141235,-0.12318533658981323,0.06350000202655792,-0.37953805923461914,1.820974349975586,-1.434967279434204,-0.3909794092178345,0.9539539813995361,0.32181623578071594,0.06874869018793106,0.22224101424217224,1.231934666633606,-0.9213760495185852,0.3433208465576172,0.8058852553367615,-0.11221484839916229,0.06334401667118073
49,1.633333317,-0.35215508937835693,1.6828464269638062,-1.383260726928711,-0.3920184075832367,0.9480453729629517,0.3235142230987549,0.0689999982714653,0.2232101559638977,1.2392536401748657,-0.9210625886917114,0.3441265821456909,0.8030783534049988,-0.11428415775299072,0.06350000202655792,-0.39758971333503723,1.8544694185256958,-1.4525480270385742,-0.3815276324748993,0.9590046405792236,0.3197764754295349,0.0685335025191307,0.2195172905921936,1.225337266921997,-0.9232286810874939,0.34331178665161133,0.8073359131813049,-0.10916485637426376,0.06334695219993591
50,1.66666665,-0.3819827735424042,1.7442646026611328,-1.4194588661193848,-0.3795393109321594,0.9602277874946594,0.3187843859195709,0.06870000064373016,0.2209412306547165,1.2232489585876465,-0.9228951930999756,0.3441265821456909,0.8090822696685791,-0.10681415349245071,0.06350000202655792,-0.42710816860198975,1.919096827507019,-1.4858063459396362,-0.36706992983818054,0.9675249457359314,0.30686336755752563,0.06790736317634583,0.22065898776054382,1.2126132249832153,-0.9272706508636475,0.3376457989215851,0.8178333640098572,-0.10090110450983047,0.06317759305238724
